Glottolog_code,Nearest_glottolog_code,Glottolog_name,Taxonomy,Name,Major_group,Major_group_CB2018,Subgroup,Family,PN_C_group,PN_W_group,PN_NE_group,PN_SE_group,BandA2012_Taxon_label,Bowern_285_taxon_label,Bowern_307_taxon_label,Taxon_equivalence,Longitude,Latitude,Attestation,Attestation_source,Inherit_vocab_from,Reason_for_inheritance_choice,lexicon_source,lexicon_access,lexicon_access_reference,lexicon_uncertainty,segment_uncertainty,CHIRILA_source,o2p_source,o2p_comments,p2x_source,p2x_comments,Vocab_ID,Vocab_attestation,Vocab_workstage,AusPhonAlts_ID,Grammar_Harvester_files,Alts_source,Alts_to_do_next,Inventory_source,Inventory_source_identifier,Inv_source_id,Invenotry_is_tentative,Inventory_to_do_next,Inventory_my_modifications,Apicals,Laminals,Glottal,Obstruents,Missing_laterals,BhDhGh,Vowels,Vowel_lengths,Add_extra,Remove_extra,Rounded_extra,Inventory_PHOIBLE_notes
0000palyku,nija1241,Nyiyaparli,Pama-Nyungan | Pilbara | Ngayarta | Palyku,Palyku,PN Western,PN Western,PN Pilbara,Pama-Nyungan,_other,Pilbara,_other,_other,,,,,120.705351,-22.573006,GNOG's wordlist (CB's DB) is only 46w,,nija1241,Most closely related & proximal (Thieberger 1993:180),,,,,,,,,,,,-1 under 150w,-1 under 150w,75,Palyku_1270_augmented_OGrady_1997.xml,O'Grady & Laughren 1997,,O'Grady Laughren 1997,ogrady_palyku_1997,1270,FALSE,,Long vowels are very rare,2,2,0,1,0,0,3,2,0,0,,
pany1241,,Panytyima,Pama-Nyungan | Pilbara | Ngayarta | Panyjima,Panyjima,PN Western,PN Western,PN Pilbara,Pama-Nyungan,_other,Pilbara,_other,_other,Panyjima,Panyjima,Panyjima,*Panyjima,118.99668,-22.585768,,,self,,dench_panyjima_1991-1,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0375_access.zip,,,CHIRILA/not_released/ASEDA0375,dench_panyjima_1991,,,,462,3 full data,8 to check,140,Panyjima_113662_augmented_Dench_1991.xml,Dench 1991,,Dench 1991,dench_panyjima_1991,113662,FALSE,,,2,2,0,1,0,0,3,2,0,V_HI_BK_LONG,,
jabu1247,,Jaburarra,Pama-Nyungan | Pilbara | Ngayarta | Yapurarra,Yapurarra,PN Western,PN Western,PN Pilbara,Pama-Nyungan,_other,Pilbara,_other,_other,,,,,116.396126,-21.133274,I can't find anything,,ngar1287,Most closely related (Wordick 1982:373),,,,,,,,,,,,0 uncertain existence,1 to acquire,,,,,nothing on glottolog (2016-12-26),,,,,,,,,,,,,,,,,
yind1247,,Yindjibarndi,Pama-Nyungan | Pilbara | Ngayarta | Yindjibarndi,Yindjibarndi,PN Western,PN Western,PN Pilbara,Pama-Nyungan,_other,Pilbara,_other,_other,Yindjibarndi,Yindjibarndi,Yindjibarndi,Yindjibarndi,117.589981,-22.010657,,,self,,anderson_yindjibarndi_nodate,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0297_access.zip,,,CHIRILA/not_released/ASEDA0297,wordick_yindjibarndi_1982,,,,417,3 full data,8 to check,110,Yindjibarndi_307711_augmented_Wordick_1982.xml,Wordick 1982,,Wordick 1982,wordick_yindjibarndi_1982,307711,FALSE,,W1982:37 [o:] is variant of /uwa/,2,2,0,1,PD,0,3,2,GLIDE_DENT,0,,Note that [o:] of Wordick 1982:37 is variant of /uwa/.
yinh1234,,Yinhawangka,Pama-Nyungan | Pilbara | Ngayarta | Yinhawangka,Yinhawangka,PN Western,PN Western,PN Pilbara,Pama-Nyungan,_other,Pilbara,_other,_other,,Yinhawangka,Yinhawangka,,118.871252,-23.501607,,,self,,wangka_maya_pilbara_aboriginal_language_centre_yinhawangka_2008,published,,,,,wangka_maya_pilbara_aboriginal_language_centre_yinhawangka_2008,,,,914,3 full data,8 to check,313,Yinhawangka_3600_augmented_WangkaMaya_2008.xml,Wangka Maya 2008,,Wangka Maya 2008,wangka_maya_pilbara_aboriginal_language_centre_yinhawangka_2008,3600,FALSE,,"<r> is glide, not tap, cf MW2008:vi",2,2,0,1,0,0,3,2,0,0,,
adny1235,,Adnyamathanha,Pama-Nyungan | Thura-Yura | Adnyamathanha,Adnyamathanha,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,Adnyamathanha,Adnyamathanha,Adnyamathanha,Adnyamathanha,138.65196,-30.609369,,,self,,mcentee_adna-mat-na_1992,online,CHIRILA/v2/McEnteeMcKenzie,,,CHIRILA/v2/McEnteeMcKenzie,austin_phonological_1988,"Coda tap normalized as vibrant. Otherwise, voiced stops, taps and fricatives normalized to lenis obstruents.",,,162,3 full data,8 to check,283,Atnyamathanha_5818_augmented_Schebeck_1974.xml,Schebeck 1974,,Schebeck 1974,schebeck_texts_1974,5818; 1592,FALSE,,/Cn/ > /C+n/; /Cl/ > /C+l/,2,2,0,1,0,0,3,1,FRIC_DENT;FRIC_LAB;VIBR_RET_LEN;VIBR_ALV_LEN,0,,Prestopped sonorants in Schebeck 1974 interpreted here as segment sequences.
kaur1267,,Kaurna,Pama-Nyungan | Thura-Yura | Kaurna,Kaurna,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,,Kaurna,Kaurna,,138.397433,-34.129487,<reconstruction>,,nugu1241,temp,,,,,,,,,,,,1 reconstituted only,4 to wrangle,255,,Fitzpatrick 1991,,Amery&Simpson 2013,amery_kulurdu_2013,http://catalogue.nla.gov.au/Record/6259710,TRUE,,/Cn/ > /C+n/; /Cl/ > /C+l/,2,2,0,1,0,0,5,1,0,0,,Prestopped sonorants in Amery & Simpson 1974 interpreted here as segment sequences.
guya1249,,Guyani,Pama-Nyungan | Thura-Yura | Kuyani,Kuyani,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,,Guyani,Guyani,,137.966254,-30.002331,,,adny1235,temp; else bang1339 Most closely related (Simpson+2004),,,,,,,,,,,CB has source by Reuther,1 reconstituted only,1 to acquire,,,,,,,,,? Note: Hercus n.d. MS,,,,,,,,,,,,,
nauo1235,,Nauo,Pama-Nyungan | Thura-Yura | Nauo,Nawo,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,,,,,135.550397,-33.549059,,Hercus+ 2001,nugu1241,temp; else bang1339 Hercus+ 2001,,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,none: Hercus&Simpson 2001,,,,,,,,,,,,,,,,,
ngad1257,,Ngadjuri,Pama-Nyungan | Thura-Yura | Ngadjuri,Ngadjuri,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,,Ngadjuri,Ngadjuri,,139.219436,-32.993876,,,nugu1241,temp; else bang1339 Most closely related (Simpson+2004),,,,,,,,,,,,-1 unreconstituted,-1 unreconstituted,,,,,none (Clendon 2015:2),,,,,,,,,,,,,,,,,
nugu1241,,Nugunu (Australia),Pama-Nyungan | Thura-Yura | Nukunu,Nukunu,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,,Nukunu,Nukunu,,138.253839,-32.830927,,,self,,hercus_nukunu_1992,online,CHIRILA/v2/her92,,,CHIRILA/v2/her92,hercus_nukunu_1992,Voiced retroflex stop normalized to retroflex tap.,,,519,3 full data,8 to check,161,Nukunu_91194_augmented_Hercus_1992.xml,Hercus 1992,,Hercus 1992,hercus_nukunu_1992,91194,FALSE,,,2,2,0,1,0,0,3,2,VIBR_ALV_LEN;VIBR_RET_LEN,0,,
wira1265,,Wirangu,Pama-Nyungan | Thura-Yura | outlier | Wirangu,Wirangu,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,Wirangu,Wirangu,Wirangu,*Wirangu,133.473222,-31.390692,,,self,,hercus_grammar_1999,online,https://openresearch-repository.anu.edu.au/handle/1885/60053,,,CHIRILA/not_released/Her99,hercus_grammar_1999,Double a normalized to long vowel.,,,117,3 full data,8 to check,162,Wirangu_313647_augmented_Hercus_1999.xml,Hercus 1999,,Hercus 1999,hercus_grammar_1999,313647,FALSE,,/a+a/ > /a:/,2,2,0,1,D,0,3,1,V_LO_NONFR_LONG,0,,Two adjacent identical short /a/ vowels in Hercus 1992 interpreted here as one long vowel.
bang1339,,Banggarla,Pama-Nyungan | Thura-Yura | Parnkala,Parnkalla,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,,Parnkala,Parnkala,,136.991361,-32.301069,,,nugu1241,temp,,,,,,,,,,,,1 reconstituted only,4 to wrangle,,,,,O'Grady 2001,ogrady_two_2001,313102,TRUE,,/Cn/ > /C+n/; /Cl/ > /C+l/,2,2,0,1,0,0,3,1,0,0,,Prestopped sonorants in O'Grady 2001 interpreted here as segment sequences.
naru1238,,Narungga,Pama-Nyungan | Thura-Yura | Yura | Narungga,Narrungga,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,Narrungga,Narrungga,Narrungga,Narrungga,137.615047,-34.515082,,,self,,narungga_aboriginal_progress_association_nharangga_2006,online,CHIRILA/v1/NharranggaWarra,reconstituted,,CHIRILA/v1/NharranggaWarra,eira_fragments_2010,"Palatals normalized as phonemic stop, nasal and lateral.",,,582,3 full data,8 to check,146,Narrunnga_6572_augmented_Eira_2010.xml,Eira 2010,,Eira 2010,eira_fragments_2010,6572,FALSE,,/Cn/ > /C+n/; /Cl/ > /C+l/,2,2,0,1,0,0,3,2,VIBR_RET,0,,Prestopped sonorants in Eira 2010 interpreted here as segment sequences.
koka1244,,Kokata,Pama-Nyungan | Thura-Yura? | Kokatha,Kukata,PN Western,PN Western,PN Thura-Yura,Pama-Nyungan,Thura-Yura,_other,_other,_other,,,,,134.418277,-29.904544,,,wira1260,Most closely related (Platt 1967),,,,,,,,,,,,3 full data,1 to acquire,200,Gugada_121339_augmented_Platt_1972.xml,Platt 1972,,Platt 1972,platt_outline_1972,121339,FALSE,,,2,PAL,0,1,0,0,3,2,0,0,,
yort1237,,Yorta Yorta,Pama-Nyungan | Upper Murray |  Yotayotic | Yorta Yorta,Yorta Yorta,PN Southeast,PN Southeast,PN Upper Murray,Pama-Nyungan,_other,_other,_other,Upper Murray,YortaYorta,YortaYorta,YortaYorta,Yorta Yorta,145.592797,-36.399027,,,self,,bowe_yorta_1999,online,CHIRILA/v1/bowmor99,,,CHIRILA/v1/bowmor99,bowe_yorta_1999,,,,1011,3 full data,8 to check,126,YYorta-YYabula_112114_augmented_Bowe_1999.xml,Bowe & Morey 1999,,Hercus 1986,hercus_victorian_1986,87541,TRUE,,,1,2,0,1,PD,0,5,1,0,RHO_GLIDE_API,,
dhud1236,,Dhudhuroa,Pama-Nyungan | Upper Murray | Dhudhuroa,Dhudhuroa,PN Southeast,PN Southeast,PN Upper Murray,Pama-Nyungan,_other,_other,_other,Upper Murray,,Dhudhuroa,Dhudhuroa,,146.956838,-36.86256,,,self,,blake_dhudhuroa_2002,online,http://press-files.anu.edu.au/downloads/press/p73361/pdf/ch0844.pdf,reconstituted,{},,blake_dhudhuroa_2002,,,,869,1 reconstituted only,99 complete,123,Dhudhuroa_4298_augmented_Blake_2002.xml,Blake & Reid 2002,,Blake&Reid 2002,blake_dhudhuroa_2002,4298,TRUE,,/a:/ not mentioned in phonology chapter but in lexicon,1,2,0,1,PD,0,5,1,V_LO_NONFR_LONG,0,,/a:/ is not mentioned in the phonology chapter of Blake&Reid 2002 but is in the lexicon.
pall1243,,Pallanganmiddang,Pama-Nyungan | Upper Murray | Pallanganmiddang,Pallanganmiddang,PN Southeast,PN Southeast,PN Upper Murray,Pama-Nyungan,_other,_other,_other,Upper Murray,,Pallanganmiddang,Pallanganmiddang,,146.581699,-36.326056,,,wira1262,temp,,,,,,,,,,,,1 reconstituted only,4 to wrangle,307,Pallanganmiddang_4203_augmented_Blake_1999.xml,Blake & Reid 1999,,Blake&Reid 1999,blake_pallanganmiddang:_1999,4203,FALSE,,,2,2,0,1,0,0,5,1,0,0,,
yabu1234,,Yabula Yabula,Pama-Nyungan | Upper Murray | Yotayotic | Yabula-Yabula,Yabula-Yabula,PN Southeast,PN Southeast,PN Upper Murray,Pama-Nyungan,_other,_other,_other,Upper Murray,,YabulaYabula,YabulaYabula,,145.361599,-35.744166,,,yort1237,,,,,,,,,,,,,-1 unreconstituted,-1 unreconstituted,127,YYorta-YYabula_112114_augmented_Bowe_1999.xml,Bowe & Morey 1999,,Bowe&Morey 1999,bowe_yorta_1999,3199,TRUE,,,1,2,0,1,PD,0,5,1,0,0,,
baya1257,,Bayali,Pama-Nyungan | Waka-Kabi | Bayali,Bayali,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,,,Bayali,,150.777227,-23.692262,72w in Curr160,Terrill 1998:87,baty1234,temp; else gure1255,,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,none on glottolog 2016-12-26,,,,,,,,,,,,,,,,,
gure1255,,Gureng Gureng,Pama-Nyungan | Waka-Kabi | Goreng | Gureng Gureng,Gureng-gureng,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,,GoorengGooreng,GoorengGooreng,,151.375596,-24.874617,"also, get Brasch from AIATSIS",,baty1234,temp,,,,,,,,,,,,2 tentative data,3 to OCR,,,,Holmer?,Holmer 1983,holmer_linguistic_1983,476203,TRUE,Brasch 1975 not gettable,,1,PAL,0,1,P,0,5,2,0,0,,
0000guweng,gure1255,Gureng Gureng,Pama-Nyungan | Waka-Kabi | Goreng | Guweng,Guweng,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,,,,,151.099887,-24.202705,,,baty1234,temp; else gure1255 Most closely related (Terrill 1998:88),,,,,,,,,,,,2 tentative data,3 to OCR,,,,Holmer?,Holmer 1983,holmer_linguistic_1983,476203,TRUE,Brasch 1975 not gettable,,1,PAL,0,1,P,0,5,2,0,0,,
baty1234,,Batyala,Pama-Nyungan | Waka-Kabi | Kabi | Batyala,Butchulla,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,Batyala,Batyala,Batyala,Batyala,153.14279,-25.260379,,,self,,bell_sketch_2003,thesis,,,,CHIRILA/not_released/ASEDA0769,bell_sketch_2003,,,,101,3 full data,8 to check,251,Badjala_2160_augmented_Bell_2003.xml,Bell 2003,,Bell 2003,bell_sketch_2003,2160,FALSE,,,1,DENT,0,2,D,0,3,2,V_MID_FR;V_MID_FR_LONG,OBS_API_FORT,,
kabi1260,,Kabikabi,Pama-Nyungan | Waka-Kabi | Kabi | Gabi-Gabi,Gabi-Gabi,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,,,,,152.466446,-25.939437,,,baty1234,temp,,,,,,,,,,,,2 tentative data,4 to wrangle,,,,,Holmer 1983,holmer_linguistic_1983,476203,TRUE,,Has Holmer collapsed R? Duungijawu has rr vs r,1,PAL,0,1,P,0,3,2,0,0,,The data in Holmer 1983 likely conflates a distinct rhotic glide and trill.
0000barunggam,kabi1260,Kabikabi,Pama-Nyungan | Waka-Kabi | Miyan | Barunggam,Barunggam,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,,,,,150.890225,-27.498975,,,baty1234,temp,,,,,,,,,,,,2 tentative data,4 to wrangle,,,,Holmer?,Holmer 1983,holmer_linguistic_1983,476203,TRUE,,Has Holmer collapsed R? Duungijawu has rr vs r,1,PAL,0,1,P,0,5,2,0,0,,The data in Holmer 1983 likely conflates a distinct rhotic glide and trill.
duun1241,,Duungidjawu,Pama-Nyungan | Waka-Kabi | Waka | Duungidjawu,Duungidjawu,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,Duungidjawu,Duungidjawu,Duungidjawu,Duungidjawu,152.87725,-27.133128,,,self,,kite_duungidjawu_2004,online,CHIRILA/v2/K&W 04,,,CHIRILA/v2/K&W 04,kite_duunidjawu_2004,,,,30,3 full data,8 to check,81,Duungidjawu_1654_augmented_Kite_2004.xml,Kite & Wurm 2004,,Kite&Wurm 2004,kite_duungidjawu_2004,1654,FALSE,,,1,PAL,0,1,P,0,5,2,0,0,,
waka1274,,Wakawaka,Pama-Nyungan | Waka-Kabi | Waka | Waka-Waka,Waka Waka,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,,WakaWaka,WakaWaka,,151.237804,-26.346543,,,baty1234,temp,,,,,,,,,,,,2 tentative data,4 to wrangle,,,,Holmer?,Holmer 1983,holmer_linguistic_1983,476203,TRUE,,Has Holmer collapsed R? Duungijawu has rr vs r,1,PAL,0,1,P,0,5,2,0,0,,The data in Holmer 1983 likely conflates a distinct rhotic glide and trill.
wuli1242,,Wuliwuli,Pama-Nyungan | Waka-Kabi | Wuli Wuli,Wuli Wuli,PN Southeast,PN Southeast,PN Qld-NSW coast,Pama-Nyungan,_other,_other,_other,Qld-NSW coast,,,,,150.165652,-24.838654,,,baty1234,temp,,,,,,,,,,,,2 tentative data,4 to wrangle,,,,Holmer?,Holmer 1983,holmer_linguistic_1983,476203,TRUE,,Has Holmer collapsed R? Duungijawu has rr vs r,1,PAL,0,1,P,0,5,2,0,0,,The data in Holmer 1983 likely conflates a distinct rhotic glide and trill.
bula1255,,Bularnu,Pama-Nyungan | Warluwaric | Bularnu,Bularnu,PN Western,PN Warluwaric,PN Warluwaric,Pama-Nyungan,_other,Warluwaric,_other,_other,Bularnu,Bularnu,Bularnu,Bularnu,139.368595,-19.382836,,,self,,breen_bularnu_1988,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0007_access.zip,,,CHIRILA/not_released/ASEDA0007,breen_bularnu_1988,,,,91,3 full data,8 to check,31,Bularnu_320567_augmented_Breen_nd.xml,Breen 1980,,Breen 1980,breen_bularnu_1988,320567,FALSE,,contrastiveness of vowel length marginal,2,2,0,2,0,0,3,2,0,0,,
0000eastern_wakaya,waga1260,Wagaya,Pama-Nyungan | Warluwaric | Wakaya | Eastern Wakaya,Eastern Wakaya,PN Western,PN Warluwaric,PN Warluwaric,Pama-Nyungan,_other,Warluwaric,_other,_other,Wakaya,,,Wakaya,137.087709,-20.433593,,,self,,breen_wakaya_1981,not open in archive,http://www.language-archives.org/item/oai:aseda.aiatsis.gov.au:0139,,,CHIRILA/not_released/ASEDA0139,breen_phonology_1974,,,,303,3 full data,8 to check,,"Wakaya_155184_augmented_Breen_1974.xml, Wakaya_32783_augmented_Breen_1974.xml",,,Breen 1974[1985],breen_wakaya_1974,155184,FALSE,,no dental lateral in E Wakaya lexicon,2,2,0,1,D,0,3,2,V_MID_CENTR,V_LO_NONFR_LONG,,
warl1256,,Warluwara,Pama-Nyungan | Warluwaric | Warluwarra,Warluwarra,PN Western,PN Warluwaric,PN Warluwaric,Pama-Nyungan,_other,Warluwaric,_other,_other,Warluwarra,Warluwarra,Warluwarra,Warluwarra,138.503313,-20.833188,,,self,,breen_warluwara_1990,open in archive,http://catalogue.aiatsis.gov.au/client/en_AU/external/search/detailnonmodal/ent:$002f$002fSD_ILS$002f0$002fSD_ILS:401636/one?qu=AILEC+0253&te=ILS,,,CHIRILA/not_released/ASEDA0253,breen_warluwarra_2015,Prenasalized stops normalized to nasal + lenis stop. Tense glides normalized to fricatives. Tense lateral normalized to double lateral.,,,237,3 full data,8 to check,129,,Breen 1970,,Breen 1970,breen_warluwarra_2015,60272,FALSE,,,2,2,0,2,0,0,3,1,FRIC_RET;FRIC_PAL;GLIDE_VEL;V_LO_NONFR_LONG,0,,
0000western_wakaya,waga1260,Wagaya,Pama-Nyungan | Warluwaric | Western Wakaya,Western Wakaya,PN Western,PN Warluwaric,PN Warluwaric,Pama-Nyungan,_other,Warluwaric,_other,_other,Wakaya,Wakaya,Wakaya,*Wakaya,136.257225,-19.549538,,,self,,breen_wakaya_2006,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0047_access.zip,,,CHIRILA/not_released/ASEDA0047,breen_phonology_1974,,,,305,3 full data,8 to check,261,"Wakaya_155184_augmented_Breen_1974.xml, Wakaya_32783_augmented_Breen_1974.xml",Breen 1974,,Breen 1974[1985],breen_wakaya_1974,155184,FALSE,,,2,2,0,1,0,0,3,2,V_MID_CENTR,V_LO_NONFR_LONG,,
yany1243,,Yanyuwa,Pama-Nyungan | Warluwaric | Yanyuwa,Yanyuwa,PN Western,PN Warluwaric,PN Warluwaric,Pama-Nyungan,_other,Warluwaric,_other,_other,Yanyuwa,Yanyuwa,Yanyuwa,Yanyuwa,136.350689,-15.725592,,,self,,bradley_yanyuwa_nodate,published,,,,CHIRILA/not_released/ASEDA0382,kirton_seven_1978,Prenasalized stops normalized to nasal + stop sequence.,,,546,3 full data,8 to check,181,"Yanyuwa_120141_augmented_Kirton_1978.xml, Yanyuwa_301437_augmented_Kirton_1996.xml",Kirton & Charlie 1978,,Kirton&Charlie 1978,kirton_seven_1978,120141,FALSE,,/NC/ > /N+C/; /a+a/ > /a:/,2,2,0,1,0,0,3,1,V_LO_NONFR_LONG,0,,Two adjacent identical short /a/ vowels in Kirton & Charlie 1987 interpreted here as one long vowel; prenasalized stops interpreted as segment sequences.
yind1248,,Yindjilandji,Pama-Nyungan | Warluwaric | Yindjilandji,Yinjilanji,PN Western,PN Warluwaric,PN Warluwaric,Pama-Nyungan,_other,Warluwaric,_other,_other,,Yindjilandji,Yindjilandji,,137.685967,-19.032671,,,0000western_wakaya,Most closely related (Brammal 1991:75),,,,,,,,,,,,3 full data,1 to acquire,,,,,,,,,?,,,,,,,,,,,,,
waru1265,,Warumungu,Pama-Nyungan | Warumungic | isolate | Warumungu,Warumungu,PN Western,PN Western,PN Ngumpin-Yapa,Pama-Nyungan,_other,Ngumpin-Yapa,_other,_other,Warumungu,Warumungu,Warumungu,*Warumungu,134.547168,-19.202809,,,self,,<unidentified original source>,unknown,,,,CHIRILA/not_released/sim.ms,simpson_learners_2002,,,,218,3 full data,8 to check,285,Warumungu_155197_augmented_Simpson_1988.xml, Simpson 1998,,Simpson 2000,simpson_learners_2002,155197,FALSE,,,2,PAL,0,2,0,0,3,2,0,0,,
kart1247,,Kartujarra,Pama-Nyungan | Wati | Martuwangkic | Kartujarra,Kartujarra,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,Kartujarra,Kartujarra,Kartujarra,*Kartujarra,123.549974,-23.798321,,,self,,ogrady_gardudjarra_1988,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0067_access.zip,,,CHIRILA/not_released/ASEDA0067,marsh_grammar_1976,,,,760,3 full data,8 to check,297,,Marsh 1976,,Marsh 1976,marsh_grammar_1976,12382,FALSE,,,2,PAL,0,1,0,0,3,2,V_MID_CENTR,0,,
many1256,,Manyjilyjara,Pama-Nyungan | Wati | Martuwangkic | Manjiljarra,Manjiljarra,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,,Manjiljarra,Manjiljarra,,124.887456,-22.516619,,ASEDA0317,kart1247,temp,,,,,,,,,,,,-1 under 150w,-1 under 150w,264,Mantjiltjara_12382_augmented_Marsh_1976.xml,Burgman 2009,,Burgman 2009,burgman_manyjilyjarra-english_2009,314655,FALSE,,,2,PAL,0,1,0,0,3,2,0,0,,
pudi1238,,Puditara,Pama-Nyungan | Wati | Martuwangkic | Putijarra,Putijarra,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,,,,,119.839326,-24.980087,,,self,,wangka_maya_pilbara_aboriginal_language_centre_putijarra-english_2004,published,,,,,wangka_maya_pilbara_aboriginal_language_centre_putijarra-english_2004,,,,1030,3 full data,8 to check,223,,Wangka Maya 2004,,Wangka Maya 2004,wangka_maya_pilbara_aboriginal_language_centre_putijarra-english_2004,11639,FALSE,,,2,2,0,1,0,0,3,1,0,0,,
wang1288,,Wangkajunga,Pama-Nyungan | Wati | Martuwangkic | Wangkajunga,Wangkajunga,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,Wangkajunga,Wangkajunga,Wangkajunga,*Wangkatja (source includes words from Ngaanyatjarra too. Unsure if this has been taken into account.),126.230252,-21.678462,,,many1256,,,,,,,,jones_grammar_2011,,,,,0 uncertain existence,0 source not sought yet,288,Wangkajunga_319249_augmented_Jones_2011.xml,Jones 2011,,Jones 2011,jones_grammar_2011,319249,FALSE,,,2,PAL,0,1,0,0,3,2,0,0,,
yulp1239,,Yulparija,Pama-Nyungan | Wati | Martuwangkic | Yulparija,Yulparija,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,Yulparija,Yulparija,Yulparija,Yulparija,123.691265,-21.614565,,,self,,mckelson_yulparija_1989,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0032_access.zip,,,CHIRILA/not_released/ASEDA0032/0087,burridge_yulparija_1996,,,,113,3 full data,8 to check,265,Yulparija_141031_augmented_Burridge_1996.xml,Burridge 1996,,Burridge 1996,burridge_yulparija_1996,141031,FALSE,,,2,PAL,0,1,0,0,3,2,0,0,,
pini1245,,Pini,Pama-Nyungan | Wati | Wangkajunga,Wangkatja,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,Wangkatja,Wangkatja,Wangkatja,*Wangkatja (source includes words from Ngaanyatjarra too. Unsure if this has been taken into account.),112,-28.5,,,self,,blyth_wangka_2001,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0709_access.zip,,,CHIRILA/not_released/ASEDA0709,blyth_wangka_2001,,,,288,3 full data,8 to check,,,,,,,319249,FALSE,,,,,,,,,,,,,,
wanm1242,,Wanman,Pama-Nyungan | Wati | Warnman,Warnman,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,Warnman,Warnman,Warnman,*Warnman,122.370135,-22.471158,,,self,,eidwun_warnman_nodate,online,CHIRILA/v2/ASEDA0334,,,CHIRILA/v2/ASEDA0334,wangka_maya_pilbara_aboriginal_language_centre_warnman_2003,,,,232,3 full data,8 to check,286,Warnman_139590_augmented_WangkaMaya_2003.xml,WangkaMaya 2003,,O'Grady&alia 1966,ogrady_languages_1966,105734,FALSE,,,2,PAL,0,1,0,0,3,2,0,0,,
anta1253,,Antakarinya,Pama-Nyungan | Wati | Western Desert | Antakirinya,Antakirinya,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,,,,,133.433292,-27.162151,,,pint1250,Geographic proximity,,,,,,,,,,,,0 uncertain existence,1 to acquire,,,,,O'Grady&alia 1966,ogrady_languages_1966,105734,FALSE,,,2,PAL,0,1,0,0,3,2,0,0,,
kuka1246,,Kukatja,Pama-Nyungan | Wati | Western Desert | Kukatja,Kukatja,PN Western,PN Western,PN Marrngu-Wati,Pama-Nyungan,_other,Marrngu-Wati,_other,_other,Kukatja,Kukatja,Kukatja,Kukatja,127.194938,-20.417286,,,self,,peile_basic_nodate,online,CHIRILA/v1/ASEDA0504,,,CHIRILA/v1/ASEDA0504,hansen_core_1978,,,,734,3 full data,8 to check,320,,Valiquette 1993,,Hansen&Hansen 1978,hansen_core_1978,45424,FALSE,,,2,PAL,0,1,0,0,3,2,0,0,,
