# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 11 20:40:39 AEST 2020 [seed=1591872020618]
# -window -working -options
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMantharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaGabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMantharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaGabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	clock.rate	meanRate	treeLikelihood	branchRates	skyline
1515000	-19401.65008901316	-3566.244526019819	-15835.405562993343	7711.324174347629	-2040.3241743476292	79363.19154110139	5870.201036740602	6515.45761827996	6463.6765277098275	6236.257666581448	6083.849272322078	6152.508835896225	6154.464154853924	6599.1243273531845	6667.510943832854	6219.467431242914	6934.284945569942	7305.682602445579	6373.822363754688	6167.399466538669	6543.2103325075595	6514.535171275502	6363.3962727909175	6598.382129781952	-199.20103674060192	-844.4576182799601	-792.6765277098275	-565.2576665814477	-412.8492723220779	-481.5088358962248	-483.4641548539239	-928.1243273531845	-996.5109438328536	-548.4674312429142	-1263.2849455699416	-1634.6826024455786	-702.822363754688	-496.399466538669	-872.2103325075595	-843.5351712755019	-692.3962727909175	-927.3821297819522	364938.5882900067	112782.970472642	17734.634776328578	46203.965278212076	9380.295059198403	13326.187333179267	6195.4936310117955	7052.514649761782	1385.8091429665371	560.4643563763482	1.0	5.0	7.0	16.0	2.0	39.0	9.0	20.0	7.0	5.0	9.784172897696221E-5	9.784172897696216E-5	-15835.405562993343	0.0	-1140.7407523599022
1520000	-19384.995631377722	-3573.734082351932	-15811.261549025789	7579.830835951135	-1908.8308359511348	76975.69105576925	5773.415565234083	6573.752235692516	6282.2531594072825	6002.546295556933	6139.37708789035	6175.502375511344	6157.935209298473	6416.780223798073	6453.05337583126	6186.049225053949	6913.093129148809	7305.563145947337	6246.8069801674255	6151.085533556025	6538.126283066908	6573.142531066851	6305.798978119993	6657.6895769475095	-102.41556523408326	-902.7522356925156	-611.2531594072825	-331.5462955569328	-468.3770878903497	-504.5023755113443	-486.9352092984727	-745.7802237980732	-782.0533758312604	-515.0492250539492	-1242.0931291488087	-1634.563145947337	-575.8069801674255	-480.08553355602544	-867.1262830669084	-902.142531066851	-634.7989781199931	-986.6895769475095	256237.29980650306	259885.39598828106	144156.94663488396	31889.361255452823	28607.416200065825	14213.851325267002	4411.407858588313	4722.873352439294	391.9654287492376	398.045612767529	2.0	6.0	2.0	15.0	1.0	46.0	16.0	17.0	3.0	3.0	9.798100869443586E-5	9.798100869443602E-5	-15811.261549025789	0.0	-1149.0387761183424
1525000	-19398.224797976574	-3577.7611096050737	-15820.463688371501	7731.796334070044	-2060.7963340700444	78743.16940457613	5753.349077893408	6531.14062738076	6578.979057776463	6100.345037161815	6125.332441413517	6206.371518856848	6185.913761975097	6436.004510960569	6480.140881637682	6147.1703000597945	6866.6258417825675	7329.214309727279	6119.6169384130435	6139.648169083385	6764.415580379533	6653.313514999418	6299.598648240938	6670.516552827354	-82.34907789340832	-860.1406273807597	-907.9790577764634	-429.3450371618146	-454.3324414135168	-535.3715188568476	-514.9137619750973	-765.004510960569	-809.1408816376816	-476.1703000597945	-1195.6258417825675	-1658.2143097272792	-448.6169384130435	-468.64816908338526	-1093.415580379533	-982.3135149994177	-628.598648240938	-999.5165528273537	352332.67721512244	120083.88148734785	42930.04212051076	35161.156989883195	37432.007950938096	13369.474071374461	7009.887723139316	2152.9797834810115	660.9544125493671	199.5976647302282	5.0	1.0	1.0	19.0	6.0	40.0	14.0	17.0	4.0	4.0	9.707014173548467E-5	9.707014173548461E-5	-15820.463688371501	0.0	-1154.6745009737022
1530000	-19389.010609555735	-3566.5943907505703	-15822.416218805165	7745.346936467601	-2074.346936467601	83466.7763477813	5779.518692803166	6616.113064665689	6392.429640182311	6176.800104777423	6152.296742435189	6258.51378430075	6278.441554035525	6569.48718790719	6593.10872458963	6198.965464482012	6868.2893237615	7405.481291974927	6211.939776244507	6177.019074341695	6540.565444282949	6527.1669654551115	6436.476468924586	6714.7004976695835	-108.51869280316623	-945.1130646656893	-721.4296401823112	-505.80010477742326	-481.2967424351891	-587.5137843007496	-607.4415540355249	-898.4871879071898	-922.1087245896297	-527.9654644820121	-1197.2893237614999	-1734.4812919749274	-540.9397762445069	-506.01907434169516	-869.5654442829491	-856.1669654551115	-765.4764689245858	-1043.7004976695835	384595.4284394864	119112.0065436075	192946.5423604681	37822.52903969491	44465.039794982564	12745.084668845186	5151.791114139956	4149.153632642284	296.56306817786856	118.3600673990672	3.0	2.0	3.0	16.0	7.0	40.0	18.0	14.0	7.0	1.0	9.000231924245406E-5	9.000231924245418E-5	-15822.416218805165	0.0	-1140.8152233473543
1535000	-19409.90353993298	-3574.5652227540736	-15835.338317178908	7685.800100835738	-2014.8001008357378	83021.22260860832	5880.119534848304	6391.774282822633	6198.293538395172	6124.591050978943	6159.140614787028	6234.110896164799	6155.558628837821	6600.940171532981	6553.886119923769	6211.634560131293	6847.030314115744	7364.276135200462	6243.0718429942335	6211.310234358825	6613.725915321478	6624.551830611652	6446.4138689009515	6564.643863806875	-209.11953484830428	-720.7742828226328	-527.2935383951717	-453.5910509789428	-488.1406147870284	-563.1108961647988	-484.55862883782083	-929.9401715329814	-882.886119923769	-540.6345601312933	-1176.0303141157437	-1693.2761352004618	-572.0718429942335	-540.3102343588253	-942.7259153214782	-953.5518306116519	-775.4138689009515	-893.6438638068748	245849.1654573606	77227.8749712779	40189.17508540237	27506.837223421062	28128.8934097648	14664.319209450798	2881.003794896055	3527.213218291353	751.7458134815373	1145.9068626529292	3.0	1.0	4.0	17.0	6.0	45.0	11.0	16.0	7.0	1.0	9.60000880384011E-5	9.60000880384011E-5	-15835.338317178908	0.0	-1151.3698767654057
1540000	-19381.459888038975	-3560.7270879852417	-15820.732800053735	7714.483066777005	-2043.4830667770048	81841.75412391427	5758.8995808784475	6547.072156752029	6255.732352841135	6208.390138450397	6172.830532259142	6277.687271884893	6234.393742797348	6576.719453812114	6386.897319261523	6221.86656337455	6908.923566684699	7374.184502720615	6144.264301397158	6192.973308476187	6591.757950211849	6581.883678964411	6363.925288133988	6572.977386209332	-87.89958087844752	-876.0721567520286	-584.7323528411353	-537.390138450397	-501.8305322591423	-606.6872718848927	-563.3937427973478	-905.7194538121139	-715.8973192615231	-550.8665633745504	-1237.923566684699	-1703.1845027206145	-473.2643013971583	-521.9733084761874	-920.7579502118488	-910.883678964411	-692.925288133988	-901.9773862093316	187689.89571174976	37777.93819663359	27118.315681798136	17733.16266583628	17898.88634614094	11359.210217369244	4017.208273620265	4191.445300743197	3337.4906049279643	84.7213911163233	9.0	2.0	1.0	14.0	13.0	39.0	14.0	11.0	3.0	5.0	9.155817408343451E-5	9.15581740834344E-5	-15820.732800053735	0.0	-1139.219128342432
1545000	-19393.063952170327	-3566.0462101332705	-15827.017742037056	7714.490586058831	-2043.4905860588306	81197.7489972508	5773.208366802461	6409.15741098888	6207.791244211745	6091.625746791098	6206.564971102492	6297.043598272229	6273.288802993675	6600.711102132878	6294.947428753845	6246.078679406234	6934.424144715048	7405.064703649293	6287.59420140196	6286.377725132937	6673.661626233381	6592.341707204421	6396.418434406675	6657.946451397001	-102.20836680246066	-738.1574109888797	-536.7912442117449	-420.6257467910982	-535.5649711024917	-626.0435982722292	-602.2888029936748	-929.7111021328783	-623.9474287538451	-575.0786794062342	-1263.424144715048	-1734.0647036492928	-616.5942014019602	-615.3777251329366	-1002.661626233381	-921.3417072044213	-725.4184344066753	-986.9464513970006	129558.04548485733	17136.193601622297	13531.621177795012	14807.231232138758	30205.43355925079	7249.658125133757	7963.432133429252	3613.567305106303	2040.8833351059932	503.31919624883716	13.0	1.0	5.0	9.0	14.0	39.0	14.0	6.0	3.0	7.0	9.264839240516569E-5	9.264839240516561E-5	-15827.017742037056	0.0	-1145.522332122234
1550000	-19395.471251594532	-3572.8525474408243	-15822.618704153707	7834.4668998800225	-2163.4668998800225	88104.28017578807	5885.492263442679	6505.781308240641	6591.30615775501	6236.483723619955	6203.235940676025	6282.310458463156	6271.607376649006	6550.650557685817	6480.499579200148	6285.652149705331	7026.963219636796	7432.1842306224535	6336.975153295526	6233.172427539305	6719.5410798640705	6602.799459787277	6528.971431275447	6763.309720190568	-214.49226344267936	-834.781308240641	-920.3061577550097	-565.4837236199546	-532.2359406760252	-611.3104584631556	-600.6073766490063	-879.6505576858171	-809.4995792001482	-614.6521497053309	-1355.9632196367957	-1761.1842306224535	-665.9751532955261	-562.1724275393053	-1048.5410798640705	-931.7994597872766	-857.9714312754468	-1092.3097201905684	219417.3553644812	12820.750018032662	22500.873129643765	41150.09674217274	43387.72275279624	9482.837874388122	3993.3461395756444	6646.871338118204	1700.1237983519065	615.0270841635427	11.0	8.0	4.0	13.0	1.0	39.0	24.0	1.0	4.0	6.0	8.75897697159409E-5	8.758976971594081E-5	-15822.618704153707	0.0	-1147.9311245073684
1555000	-19390.765900979688	-3582.786774169711	-15807.979126809978	7867.055956785149	-2196.0559567851487	84666.58892780128	5801.279425443802	6463.17196617434	6501.033876176759	6060.999664495079	6151.657829070386	6258.331658343397	6197.331277488423	6696.158892147322	6394.4851805796325	6230.676832205724	7006.280276417326	7392.532798530207	6208.750496086482	6184.291403600665	6809.667000922926	6541.084921328069	6571.112270502186	6654.036218491445	-130.2794254438022	-792.17196617434	-830.0338761767589	-389.99966449507883	-480.65782907038556	-587.3316583433971	-526.3312774884234	-1025.1588921473221	-723.4851805796325	-559.6768322057242	-1335.2802764173257	-1721.5327985302074	-537.7504960864817	-513.291403600665	-1138.6670009229256	-870.084921328069	-900.1122705021862	-983.0362184914447	150113.31322480255	35037.1029419847	19178.400809600742	45512.751728806354	15284.641505554424	15730.365477359946	9041.26639912416	1480.6411540204465	850.493000735804	428.1528098463436	13.0	3.0	5.0	6.0	6.0	34.0	32.0	3.0	5.0	4.0	9.22057191922628E-5	9.220571919226283E-5	-15807.979126809978	0.0	-1160.6441710661923
1560000	-19401.19371507293	-3576.7534501956943	-15824.440264877237	7647.832314193007	-1976.8323141930068	78320.8351358487	5891.81053522796	6423.824888461481	6336.890610201914	6053.531001693816	6081.226572180389	6166.779776522167	6169.889682311571	6465.956076515282	6377.887561477228	6179.490345057089	6862.526313825476	7364.49564629786	6160.107845655206	6213.945628145526	6519.985365603308	6474.137135243272	6497.757992431638	6583.641672794509	-220.81053522795992	-752.8248884614814	-665.8906102019137	-382.5310016938156	-410.22657218038876	-495.7797765221667	-498.88968231157105	-794.9560765152819	-706.8875614772278	-508.49034505708914	-1191.5263138254759	-1693.4956462978598	-489.1078456552059	-542.9456281455259	-848.9853656033083	-803.1371352432716	-826.7579924316378	-912.6416727945088	134319.97663156793	77121.31075463463	60005.217006206556	46982.33229080964	94531.68838969729	14442.441904039504	3796.6109741352125	1650.7971652338613	582.226914037125	454.1690216069193	12.0	9.0	13.0	3.0	1.0	34.0	27.0	7.0	3.0	2.0	9.953552279102679E-5	9.95355227910267E-5	-15824.440264877237	0.0	-1153.470280922696
1565000	-19382.11797981679	-3550.0067662710176	-15832.111213545773	7609.902394350046	-1938.902394350046	81301.61303756548	5742.013524340441	6519.491614873857	6462.4986231157	6232.832217286695	6106.370380668716	6240.81845663068	6238.623072303584	6501.33453905799	6507.27490689988	6230.180268505949	6870.082158082112	7417.3354789479035	6330.4406072944985	6232.764982291896	6732.545903629715	6549.008020381005	6477.102114252053	6615.154576998525	-71.01352434044111	-848.4916148738566	-791.4986231157	-561.8322172866947	-435.3703806687163	-569.81845663068	-567.6230723035842	-830.3345390579898	-836.2749068998801	-559.1802685059492	-1199.082158082112	-1746.3354789479035	-659.4406072944985	-561.7649822918956	-1061.5459036297152	-878.0080203810048	-806.1021142520531	-944.154576998525	92716.79161424305	104443.3058962521	32864.37017155108	3127.378695762492	5071.8429112853055	9727.831721938599	4107.443550650888	2753.633271304006	276.0299039984919	110.3645624450649	15.0	3.0	15.0	5.0	5.0	27.0	23.0	13.0	3.0	2.0	9.333111690897891E-5	9.333111690897888E-5	-15832.111213545773	0.0	-1133.5938453762421
1570000	-19379.3953468128	-3562.421040646647	-15816.97430616615	7630.730604297816	-1959.7306042978162	79555.4734550072	5777.822656700702	6418.068116837247	6289.619081161371	6185.249814609531	6157.035879993131	6188.108656337136	6187.502540254458	6463.751180641733	6451.717737514952	6176.928108539335	6814.361343488278	7366.457331248716	6234.728856540295	6235.864016416529	6824.239772373018	6561.200020242552	6474.863926384114	6642.03169532438	-106.82265670070228	-747.0681168372466	-618.6190811613706	-514.2498146095313	-486.03587999313095	-517.1086563371364	-516.5025402544579	-792.7511806417333	-780.7177375149522	-505.92810853933497	-1143.3613434882782	-1695.4573312487164	-563.728856540295	-564.864016416529	-1153.2397723730182	-890.2000202425515	-803.8639263841142	-971.03169532438	96002.07578893042	64889.61855587562	52195.39471845138	29566.17304137118	4630.537264097543	14274.27355028845	4750.389987892157	2791.400926273402	814.3445402398927	161.49418939681377	13.0	3.0	14.0	2.0	12.0	26.0	27.0	9.0	1.0	4.0	9.544324931439789E-5	9.544324931439782E-5	-15816.97430616615	0.0	-1142.0784460546784
1575000	-19377.02246914352	-3552.3483499999948	-15824.674119143527	7647.831969333108	-1976.8319693331077	78652.18313594734	5774.736957710128	6474.073101814924	6179.853216953376	6064.808399571064	6181.412021714292	6181.0575215100025	6248.374176284061	6457.083406733416	6536.481651089677	6181.445993334324	6791.167868129977	7393.502512984835	6430.9701663231035	6226.748424165801	6509.994754745453	6565.268101937314	6451.845229210919	6504.6719203165985	-103.73695771012808	-803.0731018149236	-508.85321695337643	-393.808399571064	-510.41202171429177	-510.0575215100025	-577.3741762840609	-786.0834067334163	-865.4816510896771	-510.44599333432416	-1120.1678681299773	-1722.5025129848354	-759.9701663231035	-555.7484241658012	-838.9947547454531	-894.268101937314	-780.8452292109187	-833.6719203165985	182097.54832491913	57046.544838802525	28569.361410101155	4928.729301026142	6707.266347888715	12449.180510017222	3246.096071474935	2384.8259891590455	3390.451855939439	191.05851774398315	10.0	2.0	20.0	3.0	9.0	26.0	27.0	8.0	1.0	5.0	9.702816098771511E-5	9.702816098771514E-5	-15824.674119143527	0.0	-1132.144214630086
1580000	-19391.550627947072	-3563.7285763581417	-15827.82205158893	7839.503513650304	-2168.503513650304	82226.64814968764	5897.9634262042255	6521.91351146013	6349.204550452343	6146.3969480710375	6136.21196654989	6203.239630577276	6262.587258912664	6475.923303380717	6427.972392824942	6226.194228119925	6796.2511634126795	7440.72553592902	6240.1876564130125	6210.232357165242	6483.767949487131	6624.733796543828	6497.405301085014	6574.638312393865	-226.96342620422547	-850.9135114601304	-678.204550452343	-475.3969480710375	-465.21196654989035	-532.2396305772763	-591.5872589126639	-804.9233033807168	-756.9723928249423	-555.1942281199254	-1125.2511634126795	-1769.7255359290202	-569.1876564130125	-539.2323571652423	-812.7679494871309	-953.7337965438282	-826.4053010850139	-903.6383123938649	287473.78763119323	96030.1416106613	13919.709895766804	14567.112867588616	10870.087023402366	21649.15194175557	3190.1187047632525	3217.0598214559577	774.5715064479691	368.2042511940492	10.0	3.0	28.0	3.0	2.0	22.0	31.0	4.0	1.0	7.0	9.258349237016084E-5	9.258349237016081E-5	-15827.82205158893	0.0	-1141.609712514631
1585000	-19407.94189154005	-3578.5293226013323	-15829.412568938717	7889.704296437682	-2218.7042964376824	84965.60470885203	5771.002589152726	6853.856919860135	6515.171740136416	6149.317026259204	6214.980995517828	6162.450476141184	6346.940843759653	6452.010139581652	6569.570208421106	6243.840159170425	6819.87937839406	7437.369188152422	6246.041245657644	6250.090002240127	6646.910641808265	6593.581759760799	6483.943329924213	6638.193842650269	-100.0025891527257	-1182.8569198601353	-844.1717401364158	-478.3170262592039	-543.980995517828	-491.4504761411836	-675.940843759653	-781.0101395816519	-898.5702084211061	-572.8401591704251	-1148.87937839406	-1766.3691881524219	-575.0412456576441	-579.0900022401274	-975.9106418082647	-922.5817597607993	-812.9433299242128	-967.1938426502693	206216.79517650334	36757.5889930631	24173.42598004348	103250.47955691726	15487.67227307491	17735.649617409286	4009.879851883015	3966.915336001368	6392.824654466506	489.18387271087084	8.0	6.0	28.0	2.0	4.0	14.0	33.0	4.0	3.0	9.0	8.814810461113384E-5	8.814810461113384E-5	-15829.412568938717	0.0	-1149.489228399196
1590000	-19398.486671404185	-3575.9773383437505	-15822.509333060434	7719.838961187049	-2048.838961187049	84109.96359613475	5848.5700512076255	6492.241238273606	6497.486127754202	6283.1475543935185	6186.091607344883	6144.403391195341	6286.060968083077	6450.4211456503	6548.805679181297	6242.729208297597	6884.986730137329	7413.674227947388	6281.727129737874	6152.93527052353	6814.539907476127	6591.384572228049	6567.773721783131	6662.136950497233	-177.5700512076255	-821.2412382736056	-826.4861277542022	-612.1475543935185	-515.0916073448834	-473.4033911953411	-615.0609680830767	-779.4211456502999	-877.8056791812969	-571.7292082975973	-1213.9867301373288	-1742.6742279473883	-610.7271297378738	-481.93527052352965	-1143.5399074761272	-920.3845722280494	-896.7737217831309	-991.1369504972326	111727.4400239228	18418.10615179193	28559.67905907015	8350.289748229516	29329.2606201038	14320.211579878962	6391.993205218573	3381.953751292891	1428.7667412639705	205.86441158866316	8.0	7.0	26.0	1.0	3.0	20.0	35.0	3.0	2.0	6.0	8.981428509698517E-5	8.981428509698514E-5	-15822.509333060434	0.0	-1154.1564762143005
1595000	-19412.20011902419	-3578.3213752096526	-15833.878743814537	7935.216993045477	-2264.2169930454766	87191.7156396852	5775.139163476087	6493.842235275181	6342.672018945482	6040.180823973242	6306.696353475748	6172.5843029852485	6296.793922220375	6520.418219263754	6508.15203606378	6310.017343791766	6883.8101667814535	7459.954033041645	6308.683140168972	6236.034455190612	6570.916965770197	6563.143981245615	6585.095892257246	6772.235338528407	-104.13916347608665	-822.8422352751813	-671.6720189454818	-369.1808239732418	-635.6963534757479	-501.58430298524854	-625.793922220375	-849.4182192637536	-837.1520360637796	-639.0173437917656	-1212.8101667814535	-1788.9540330416448	-637.6831401689724	-565.0344551906119	-899.9169657701968	-892.1439812456147	-914.0958922572463	-1101.2353385284068	226396.4789967732	78095.70526900407	26902.64429422894	24132.53647564988	22388.72984173215	8753.419577401795	6437.704958771201	1598.1139916496181	1931.2009177943173	300.6256344008146	6.0	7.0	19.0	6.0	5.0	23.0	34.0	4.0	1.0	6.0	8.42781489137584E-5	8.427814891375841E-5	-15833.878743814537	0.0	-1155.2764220521549
