# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 19:00:45 BST 2019 [seed=666]
# -overwrite -seed 666 testConstantSize.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
89000	-3923.788302287202	-75.11998258981012	-3848.668319697392	61.99774347656011	1932.0022565234399	240.8245676891367	19.302633673914492	19.159985201303435	0.27149902056035163	0.20039029438357123	0.27172021971965465	0.25639046533642196	8.753580010266659E-4	8.753580010266657E-4	-3848.668319697392	0.0	-71.27535604782042
90000	-3931.4296994370134	-71.40709304895448	-3860.022606388059	59.245133643575066	1934.7548663564248	214.07545116682826	28.324181331028782	17.154504181285162	0.27780143341384206	0.19151984139595604	0.27654766947011783	0.25413105572008354	0.001086156701414836	0.0010861567014148357	-3860.022606388059	0.0	-66.4101319049173
91000	-3937.108744114389	-68.7286579261671	-3868.380086188222	51.37449937674595	1942.625500623254	194.60852224048998	22.24589606616184	13.174367870449835	0.27843059054457797	0.1899809623025407	0.26511055288037283	0.266477894272508	0.0011090783061633936	0.0011090783061633936	-3868.380086188222	0.0	-65.02173714933271
92000	-3922.1555202768463	-71.09304854006228	-3851.062471736784	56.08630479249755	1937.9136952075025	209.30962931603466	24.62779682334865	16.381874404854432	0.2782740459127168	0.2144622781547846	0.254364685777924	0.25289899015457423	0.0010345704675184645	0.0010345704675184645	-3851.062471736784	0.0	-66.68268437847716
93000	-3928.7970611351134	-69.61056086857963	-3859.1865002665336	52.859076429762766	1941.1409235702372	194.66052156685473	20.4067367683805	16.416030881813167	0.2874032044669113	0.2204518629807724	0.25268847425826113	0.23945645829405482	0.0011849419218304767	0.0011849419218304764	-3859.1865002665336	0.0	-65.66215865534258
94000	-3924.7999407478924	-70.32355386911927	-3854.476386878773	56.34387362878039	1937.6561263712197	208.888945038626	19.40640227921797	14.25364624425824	0.2850011787963999	0.21643621164277552	0.2544516748095232	0.24411093475130113	0.0010797749237462493	0.0010797749237462491	-3854.476386878773	0.0	-66.90974283173234
95000	-3926.1068101796363	-71.87569233689624	-3854.23111784274	59.0325964180494	1934.9674035819505	215.81272549366793	28.286733277751903	17.92165466052348	0.28817571838105216	0.20946987535507533	0.24373410762141007	0.2586202986424622	0.0010032449161842302	0.0010032449161842298	-3854.23111784274	0.0	-66.84696116008334
96000	-3925.400819555908	-70.7513281899009	-3854.649491366007	60.74923334082021	1933.2507666591798	223.54604266020428	19.42376522208618	11.926387437240725	0.2706718829982823	0.211879932973624	0.256158891972982	0.2612892920551116	8.466129220388568E-4	8.46612922038857E-4	-3854.649491366007	0.0	-67.8838330427481
97000	-3920.5300925721067	-75.27978139199325	-3845.2503111801134	65.8702303896914	1928.1297696103086	250.91204692487858	33.05731559562532	19.48413800499615	0.2921264488327388	0.2014581575434852	0.2578662228227089	0.24854917080106703	8.543235605107239E-4	8.543235605107242E-4	-3845.2503111801134	0.0	-69.68910976677115
98000	-3924.6323214150902	-77.04531525776676	-3847.5870061573237	69.87656976388806	1924.123430236112	272.79018054546293	23.20920263778083	17.69315679330804	0.2890271401047507	0.21041676630621253	0.24818875323352338	0.2523673403555132	7.6514526576423E-4	7.6514526576423E-4	-3847.5870061573237	0.0	-72.94695262200077
99000	-3925.03126598401	-74.45219800266364	-3850.5790679813463	69.5764774719376	1924.4235225280624	260.73987410474194	20.238618289959362	14.024333283533888	0.27705771377045546	0.21963473300918915	0.2510210442105407	0.25228650900981464	7.558312334194205E-4	7.558312334194205E-4	-3850.5790679813463	0.0	-71.26399846599222
100000	-3933.0749429311536	-80.43445134727274	-3852.6404915838807	75.10783355226263	1918.8921664477373	311.889653785724	28.833502180269896	15.920612217406456	0.280705861708544	0.21524176546294252	0.2707989163529613	0.23325345647555204	6.212585100059911E-4	6.212585100059911E-4	-3852.6404915838807	0.0	-76.04485640623986
101000	-3923.1654415148773	-73.0928379894919	-3850.0726035253856	59.89888450978384	1934.1011154902162	233.16193236859647	26.409557184648648	15.359405413362753	0.2824946357460032	0.20610696364998177	0.2689819629413104	0.2424164376627046	9.777783714160885E-4	9.777783714160888E-4	-3850.0726035253856	0.0	-68.66420050717007
102000	-3923.84090461485	-76.75279383123996	-3847.08811078361	72.40976254797177	1921.5902374520283	276.6609699514957	25.788037954017145	18.73964205646995	0.28098801116189404	0.22237790557531578	0.23859519575175933	0.2580388875110307	8.603510914394356E-4	8.603510914394355E-4	-3847.08811078361	0.0	-72.10926239134653
103000	-3919.502295848405	-76.0124086128988	-3843.489887235506	66.67912993024959	1927.3208700697505	258.32852111685924	36.57514121145069	15.065749134735778	0.28466394699769965	0.20903682966481144	0.2555326686439776	0.25076655469351117	7.993881440496531E-4	7.99388144049653E-4	-3843.489887235506	0.0	-70.67870739259823
104000	-3929.7064671117414	-73.97459962957748	-3855.731867482164	58.9028190290946	1935.0971809709054	232.44649740472653	25.437132159369373	20.685586578323097	0.26997376076389934	0.21094253195747606	0.2555326686439776	0.26355103863464685	9.534530301477877E-4	9.534530301477877E-4	-3855.731867482164	0.0	-69.02946535475614
105000	-3926.526137628552	-73.65974217624668	-3852.8663954523054	60.40034606487343	1933.5996539351265	237.1105000969797	20.650795151608957	18.0980090692748	0.2805088830036729	0.20761758896789947	0.24832248939378065	0.26355103863464685	9.057837184656839E-4	9.057837184656841E-4	-3852.8663954523054	0.0	-69.71141405244987
106000	-3934.205063156608	-81.9619695057356	-3852.2430936508727	69.80182211875602	1924.198177881244	293.45444913005497	52.22606726642324	21.03040240475114	0.28436529263571053	0.2026567307230757	0.2546220542220363	0.2583559224191773	7.100296300051162E-4	7.100296300051162E-4	-3852.2430936508727	0.0	-74.669145924605
107000	-3924.513720702823	-74.1148129023683	-3850.3989078004547	64.93623671127487	1929.063763288725	248.48021507715941	30.03268315610624	13.737476677044368	0.28221228424855	0.2117869475086786	0.24753541355260503	0.25846535469016624	8.121974972645251E-4	8.121974972645252E-4	-3850.3989078004547	0.0	-69.63909319526229
108000	-3927.5187678810607	-75.62464297297271	-3851.894124908088	67.2304595235018	1926.7695404764982	258.9603572573198	31.041440686223407	16.8851976901172	0.2764874869170803	0.223576886681074	0.25230449573879077	0.24763113066305478	9.208085919861212E-4	9.208085919861213E-4	-3851.894124908088	0.0	-70.52339134905334
109000	-3921.9243037284978	-77.13246847951916	-3844.7918352489787	72.16700918633875	1921.8329908136614	282.4149494801016	36.27485587036864	16.225196018286976	0.2757605805285628	0.21747091117700237	0.26271744528204	0.2440510630123947	7.386569964933751E-4	7.386569964933751E-4	-3844.7918352489787	0.0	-71.75322664288666
110000	-3922.976182184296	-72.81708832998986	-3850.159093854306	63.748456283765805	1930.2515437162342	232.4607609447333	30.9168509574325	14.43423477722593	0.28888101341096645	0.2270560869981629	0.2402182945507901	0.2438446050400804	8.631729346917379E-4	8.631729346917379E-4	-3850.159093854306	0.0	-68.07807598946245
111000	-3922.0398290634375	-73.06908183575257	-3848.970747227685	61.000880304007396	1932.9991196959927	228.62580245379465	30.20307628088231	17.89920383233231	0.26750565316130426	0.20860341247961545	0.247200956435662	0.27668997792341815	9.582924907461976E-4	9.582924907461983E-4	-3848.970747227685	0.0	-67.87105283401786
112000	-3927.358955914452	-75.68935493864271	-3851.6696009758093	62.50944259938707	1931.490557400613	250.28049252546703	33.22671142296002	17.425757839057088	0.28369528363002805	0.228059633364922	0.24492087411209448	0.24332420889295536	9.500955190149286E-4	9.500955190149283E-4	-3851.6696009758093	0.0	-70.25137678194368
113000	-3928.789004324205	-75.82805969394532	-3852.9609446302597	59.060635274510716	1934.9393647254892	243.28277177154362	28.474268077543876	23.16263417164162	0.28574843744882444	0.22136054550142578	0.24125051038060716	0.2516405066691425	8.761126605851238E-4	8.761126605851239E-4	-3852.9609446302597	0.0	-70.32101368271692
114000	-3922.3720834242163	-75.53519220851186	-3846.8368912157043	66.57556511093166	1927.4244348890684	265.0888954758059	27.06512767748668	17.286601299289174	0.29048896742714825	0.19253335820466116	0.26126629736674	0.25571137700145047	7.910501390292345E-4	7.910501390292349E-4	-3846.8368912157043	0.0	-70.960710207696
115000	-3922.1570569663113	-75.33102740624197	-3846.8260295600694	63.778542492482224	1930.2214575075177	247.46066771720038	17.686830716758188	19.735651895292985	0.29772652904447744	0.1951988217251451	0.258562947137218	0.2485117020931594	7.957193649251044E-4	7.957193649251043E-4	-3846.8260295600694	0.0	-71.74966975918363
116000	-3926.3234238475766	-77.7369046775754	-3848.5865191700013	79.87612003795572	1914.1238799620444	300.2410102652466	34.99857676945774	16.79775399032631	0.2769841426279077	0.20280306889529454	0.2597966227374413	0.26041616573935633	6.908024183912756E-4	6.908024183912755E-4	-3848.5865191700013	0.0	-72.4762230664346
117000	-3928.0482163148513	-77.07709462583381	-3850.9711216890173	62.97961003347453	1931.0203899665255	250.76970425778688	19.82340243643792	17.216034183886865	0.2885695585171379	0.2029248198632222	0.2617600354060522	0.2467455862135876	8.679883245481534E-4	8.679883245481534E-4	-3850.9711216890173	0.0	-73.40793852875397
118000	-3924.8513426240793	-75.33563633103893	-3849.5157062930402	66.79739493878874	1927.2026050612112	259.7583635604167	30.46223065374999	15.204351970471118	0.30437741851281636	0.19222382001370314	0.24757571016403135	0.25582305130944905	8.15034936633469E-4	8.150349366334693E-4	-3849.5157062930402	0.0	-70.61210848219595
119000	-3923.7595607256485	-76.29001934049666	-3847.469541385152	67.00388848848047	1926.9961115115195	262.4249566557668	18.019539236097216	21.294789597263694	0.2772463364113015	0.20802944803802478	0.2506014846178184	0.2641227309328553	8.897370884936119E-4	8.897370884936119E-4	-3847.469541385152	0.0	-72.41752997507417
120000	-3921.964215807061	-74.72984166245104	-3847.23437414461	62.99383073914323	1931.0061692608567	244.6990345370879	24.95983964355632	21.027578009501855	0.28323407784793303	0.20802944803802478	0.2485837632619696	0.2601527108520725	8.158364319071882E-4	8.158364319071883E-4	-3847.23437414461	0.0	-69.93366131559816
121000	-3929.6879526260327	-76.28623029627083	-3853.401722329762	70.36099444377626	1923.6390055562238	270.9952693900654	25.683528430953306	20.467768099828533	0.28160399890155086	0.19319919731717114	0.2694122132580714	0.25578459052320646	6.900669612816745E-4	6.900669612816744E-4	-3853.401722329762	0.0	-71.60714545519455
122000	-3932.6049368850145	-77.15703774442385	-3855.447899140591	72.73426235935084	1921.2657376406491	280.80429678343614	25.702014051366987	19.955366961189657	0.30429916154506326	0.18825380853166898	0.26704731703748313	0.2403997128857845	7.594000132650504E-4	7.594000132650502E-4	-3855.447899140591	0.0	-72.477193247039
123000	-3926.789907264714	-77.29990047507042	-3849.4900067896438	69.5649891324852	1924.4350108675148	281.05808021224635	26.33265445341863	17.996950613746076	0.2897709334157822	0.2187933972751826	0.2508110091028231	0.240624660206212	7.946379193981628E-4	7.946379193981628E-4	-3849.4900067896438	0.0	-72.74041023484432
124000	-3921.700064730001	-72.49163509396543	-3849.208429636036	56.49377079958991	1937.5062292004102	220.30715812397196	15.79748156409058	13.572951122825716	0.2810853156778467	0.2031978543079124	0.24769926636925466	0.2680175636449862	0.00100229835017492	0.0010022983501749197	-3849.208429636036	0.0	-69.8354765473797
125000	-3924.306199658266	-73.75436978970366	-3850.5518298685624	62.91873196663536	1931.0812680333647	246.60435027202735	21.270149258481496	15.603030515775687	0.26504744524476787	0.21199265925813776	0.25223765138840304	0.2707222441086913	7.927738450691817E-4	7.927738450691818E-4	-3850.5518298685624	0.0	-70.14293707373247
126000	-3920.4916214553264	-75.13532710764802	-3845.356294347678	67.54781696324353	1926.4521830367564	255.7373232189753	34.29559819096991	16.310010207915493	0.29186955561986794	0.20738144184827864	0.25223765138840304	0.2485113511434503	8.392310134846236E-4	8.392310134846236E-4	-3845.356294347678	0.0	-69.82536324579544
127000	-3922.9859060223243	-76.80835443895468	-3846.1775515833697	63.464999815892796	1930.5350001841073	256.24964622156324	34.866908227315385	19.045341741700398	0.28996343746652503	0.21433001744785501	0.2385814983227306	0.25712504676288933	8.165422803756054E-4	8.165422803756055E-4	-3846.1775515833697	0.0	-71.1194096140078
128000	-3924.507302523564	-72.98167734102006	-3851.5256251825435	65.66298574349808	1928.337014256502	232.56651472124213	31.76808144766143	15.58155278050037	0.26534209432805866	0.22153083429047593	0.2597556549743069	0.2533714164071585	9.878916039769156E-4	9.878916039769156E-4	-3851.5256251825435	0.0	-67.89266694124063
129000	-3927.870810357707	-76.39564124355334	-3851.4751691141537	68.19073728224771	1925.8092627177523	250.90105083151968	43.55397282275747	13.72576452387863	0.2946434981693372	0.19028961159821428	0.25689137820709496	0.25817551202535355	9.690123908462409E-4	9.69012390846241E-4	-3851.4751691141537	0.0	-70.46316248527317
130000	-3925.5556946696183	-75.24952070670524	-3850.306173962913	65.14058695991477	1928.8594130400852	257.6731947305439	24.199286036807198	17.923738342626127	0.27825408915309674	0.21597008294770165	0.25712122100502177	0.2486546068941798	7.814234187570622E-4	7.814234187570622E-4	-3850.306173962913	0.0	-70.95874114290916
131000	-3927.918677602708	-78.80793665984679	-3849.1107409428614	70.00303986766765	1923.9969601323323	268.3742287232931	43.010735029574384	25.383284490246275	0.27542415315357416	0.20198181094541862	0.274239818140011	0.24835421776099614	8.382281178864485E-4	8.382281178864485E-4	-3849.1107409428614	0.0	-71.67413830776955
132000	-3933.409754988817	-78.48750027183469	-3854.9222547169825	65.51007212323304	1928.489927876767	270.2546785892166	35.53800877941397	18.886095669243236	0.27542415315357416	0.20651501226773344	0.274239818140011	0.24382101643868134	8.661612909201137E-4	8.661612909201138E-4	-3854.9222547169825	0.0	-72.7217655253461
133000	-3928.0042724136697	-75.19579110519632	-3852.8084813084733	71.71032584493241	1922.2896741550676	269.12435116191415	21.19392250848059	14.37385740371996	0.3007225069441991	0.20986136843413955	0.23155906678588217	0.25785705783577917	7.989764104119906E-4	7.989764104119907E-4	-3852.8084813084733	0.0	-71.78727010586158
134000	-3924.5639064382817	-77.17463525424924	-3847.3892711840326	78.5846152805949	1915.4153847194052	296.7502543086422	25.83064494265036	16.058835176323342	0.2966907650056325	0.20708768810457825	0.24163449914768828	0.254587047742101	7.158645698020357E-4	7.15864569802036E-4	-3847.3892711840326	0.0	-73.01581494569356
135000	-3926.755488970539	-76.18143200002142	-3850.5740569705176	74.2887891464782	1919.7112108535218	282.773946282413	26.732034540006378	18.352736162935468	0.2985375653733644	0.18995829535296732	0.2550241368479155	0.2564800024257528	7.049598234699491E-4	7.049598234699495E-4	-3850.5740569705176	0.0	-71.61612362193272
136000	-3930.9219780970584	-75.77358269324576	-3855.1483954038126	70.35600524775994	1923.6439947522401	258.53492953348785	29.712919911595105	20.569194108089654	0.2781064410949966	0.20225596437585197	0.2515571879412161	0.2680804065879353	8.011359138139124E-4	8.011359138139124E-4	-3855.1483954038126	0.0	-70.48124355476038
137000	-3923.145706084603	-75.36901615584317	-3847.7766899287594	63.262473965746025	1930.737526034254	249.54157628263084	23.638771027582443	21.637457542863622	0.28811518603135305	0.21366856775330728	0.24794660874549448	0.2502696374698452	8.689927071809378E-4	8.689927071809377E-4	-3847.7766899287594	0.0	-70.64104630439559
138000	-3932.5769883731664	-75.86239610673863	-3856.7145922664276	74.08336888332552	1919.9166311166746	272.43927781124086	18.087609933106503	14.643856460009768	0.2775507840812606	0.21398511873602602	0.23531887439534252	0.2731452227873708	7.420339670426833E-4	7.420339670426835E-4	-3856.7145922664276	0.0	-72.94268895052411
139000	-3926.5648759560336	-76.17439635203712	-3850.3904796039965	68.81203034905297	1925.187969650947	259.80542952317495	31.458559403857823	24.41260616215921	0.27391561396370073	0.2116683488441945	0.24792010426829497	0.26649593292380974	8.823190289999211E-4	8.823190289999209E-4	-3850.3904796039965	0.0	-70.21631009088719
140000	-3931.021947612777	-77.40650521202707	-3853.6154424007495	68.31636003635026	1925.6836399636497	280.02648771820213	25.232445961353708	18.96015922922636	0.28893946059785813	0.2030454476515558	0.24624113124127922	0.2617739605093068	6.589357557400152E-4	6.589357557400153E-4	-3853.6154424007495	0.0	-73.00023122882608
